id_venta,producto,precio_unitario,cantidad,fecha_venta,categoria,venta_neta,mes,nombre_mes
2333,Smartphone,109.48,5,2024-05-10,Electrónica,547.4,5,May
2649,Proyector,44.93,5,2024-05-10,Electrónica,224.65,5,May
2679,Proyector,48.62,1,2024-05-10,Electrónica,48.62,5,May
2941,Parlantes Bluetooth,36.25,4,2024-05-10,Electrónica,145.0,5,May
219,Lámpara de mesa,114.9,10,2024-05-11,Decoración,1149.0,5,May
460,Adorno de pared,93.62,6,2024-05-11,Decoración,561.72,5,May
1116,Secadora,56.24,8,2024-05-11,Electrodomésticos,449.92,5,May
1407,Horno eléctrico,97.47,11,2024-05-11,Electrodomésticos,1072.17,5,May
1468,Cafetera,111.23,2,2024-05-11,Electrodomésticos,222.46,5,May
2364,Auriculares,94.13,10,2024-05-11,Electrónica,941.3,5,May
2672,Televisor,79.54,1,2024-05-11,Electrónica,79.54,5,May
2772,Televisor,107.31,3,2024-05-11,Electrónica,321.93,5,May
495,Alfombra,90.94,12,2024-05-12,Decoración,1091.28,5,May
973,Espejo decorativo,54.84,5,2024-05-12,Decoración,274.20000000000005,5,May
1269,Batidora,46.78,5,2024-05-12,Electrodomésticos,233.9,5,May
1765,Lavadora,95.85,8,2024-05-12,Electrodomésticos,766.8,5,May
1789,Batidora,45.45,12,2024-05-12,Electrodomésticos,545.4000000000001,5,May
2860,Consola de videojuegos,100.61,6,2024-05-12,Electrónica,603.66,5,May
2888,SmartWatch,66.44,3,2024-05-12,Electrónica,199.32,5,May
147,Elementos de cerámica,32.0,2,2024-05-13,Decoración,64.0,5,May
1087,Horno eléctrico,52.09,7,2024-05-13,Electrodomésticos,364.63,5,May
1103,Microondas,96.18,2,2024-05-13,Electrodomésticos,192.36,5,May
1682,Heladera,47.08,1,2024-05-13,Electrodomésticos,47.08,5,May
1966,Secadora,27.27,9,2024-05-13,Electrodomésticos,245.43,5,May
2022,Televisor,112.05,3,2024-05-13,Electrónica,336.15,5,May
2177,Cámara digital,55.84,7,2024-05-13,Electrónica,390.88,5,May
2776,Laptop,85.59,1,2024-05-13,Electrónica,85.59,5,May
2797,Cámara digital,53.44,11,2024-05-13,Electrónica,587.8399999999999,5,May
2875,Auriculares,55.41,10,2024-05-13,Electrónica,554.0999999999999,5,May
214,Jarrón decorativo,83.4,6,2024-05-14,Decoración,500.40000000000003,5,May
286,Cortinas,94.53,4,2024-05-14,Decoración,378.12,5,May
609,Lámpara de mesa,78.44,9,2024-05-14,Decoración,705.96,5,May
1122,Heladera,38.84,5,2024-05-14,Electrodomésticos,194.20000000000002,5,May
1787,Horno eléctrico,49.02,5,2024-05-14,Electrodomésticos,245.10000000000002,5,May
1955,Lavadora,27.86,6,2024-05-14,Electrodomésticos,167.16,5,May
2213,Smartphone,30.51,9,2024-05-14,Electrónica,274.59000000000003,5,May
2635,Auriculares,96.21,11,2024-05-14,Electrónica,1058.31,5,May
2956,Laptop,83.54,5,2024-05-14,Electrónica,417.70000000000005,5,May
678,Rincón de plantas,88.93,6,2024-05-15,Decoración,533.58,5,May
1257,Horno eléctrico,113.04,8,2024-05-15,Electrodomésticos,904.32,5,May
1540,Plancha de vapor,47.1,3,2024-05-15,Electrodomésticos,141.3,5,May
1739,Batidora,30.74,10,2024-05-15,Electrodomésticos,307.4,5,May
1777,Horno eléctrico,102.82,8,2024-05-15,Electrodomésticos,822.56,5,May
1778,Cafetera,112.18,12,2024-05-15,Electrodomésticos,1346.16,5,May
2726,Laptop,70.78,12,2024-05-15,Electrónica,849.36,5,May
2733,Smartphone,75.31,5,2024-05-15,Electrónica,376.55,5,May
2972,Televisor,91.67,2,2024-05-15,Electrónica,183.34,5,May
660,Adorno de pared,71.13,9,2024-05-16,Decoración,640.17,5,May
736,Cortinas,73.3,5,2024-05-16,Decoración,366.5,5,May
1606,Secadora,105.33,5,2024-05-16,Electrodomésticos,526.65,5,May
1756,Secadora,113.61,11,2024-05-16,Electrodomésticos,1249.71,5,May
1823,Microondas,119.18,6,2024-05-16,Electrodomésticos,715.08,5,May
2509,Proyector,46.93,2,2024-05-16,Electrónica,93.86,5,May
2931,Parlantes Bluetooth,110.22,2,2024-05-16,Electrónica,220.44,5,May
244,Jarrón decorativo,64.62,8,2024-05-17,Decoración,516.96,5,May
448,Rincón de plantas,99.24,9,2024-05-17,Decoración,893.16,5,May
667,Elementos de cerámica,45.2,9,2024-05-17,Decoración,406.8,5,May
1006,Secadora,116.9,5,2024-05-17,Electrodomésticos,584.5,5,May
1181,Freidora eléctrica,85.03,4,2024-05-17,Electrodomésticos,340.12,5,May
1300,Plancha de vapor,93.91,7,2024-05-17,Electrodomésticos,657.37,5,May
1773,Microondas,75.48,1,2024-05-17,Electrodomésticos,75.48,5,May
2061,Parlantes Bluetooth,81.99,8,2024-05-17,Electrónica,655.92,5,May
2609,Proyector,30.02,2,2024-05-17,Electrónica,60.04,5,May
2767,Cámara digital,42.61,11,2024-05-17,Electrónica,468.71,5,May
2823,Smartphone,61.76,11,2024-05-17,Electrónica,679.36,5,May
2971,Parlantes Bluetooth,74.59,7,2024-05-17,Electrónica,522.13,5,May
2999,Consola de videojuegos,52.08,4,2024-05-17,Electrónica,208.32,5,May
477,Elementos de cerámica,81.02,1,2024-05-18,Decoración,81.02,5,May
920,Adorno de pared,39.6,8,2024-05-18,Decoración,316.8,5,May
1066,Secadora,62.98,9,2024-05-18,Electrodomésticos,566.8199999999999,5,May
1176,Secadora,118.64,11,2024-05-18,Electrodomésticos,1305.04,5,May
1708,Cafetera,30.63,11,2024-05-18,Electrodomésticos,336.93,5,May
2288,SmartWatch,42.66,11,2024-05-18,Electrónica,469.26,5,May
2289,Proyector,60.8,4,2024-05-18,Electrónica,243.2,5,May
2409,Proyector,79.11,10,2024-05-18,Electrónica,791.1,5,May
2612,Televisor,96.38,11,2024-05-18,Electrónica,1060.1799999999998,5,May
2904,Tablet,93.31,3,2024-05-18,Electrónica,279.93,5,May
405,Alfombra,33.36,10,2024-05-19,Decoración,333.6,5,May
575,Alfombra,110.42,11,2024-05-19,Decoración,1214.6200000000001,5,May
721,Lámpara de mesa,74.42,5,2024-05-19,Decoración,372.1,5,May
908,Rincón de plantas,106.89,1,2024-05-19,Decoración,106.89,5,May
1377,Horno eléctrico,110.65,8,2024-05-19,Electrodomésticos,885.2,5,May
1667,Horno eléctrico,108.28,8,2024-05-19,Electrodomésticos,866.24,5,May
1905,Lavadora,49.5,5,2024-05-19,Electrodomésticos,247.5,5,May
2582,Televisor,69.3,6,2024-05-19,Electrónica,415.79999999999995,5,May
2978,SmartWatch,115.44,9,2024-05-19,Electrónica,1038.96,5,May
453,Espejo decorativo,55.4,9,2024-05-20,Decoración,498.59999999999997,5,May
762,Cuadro decorativo,65.61,9,2024-05-20,Decoración,590.49,5,May
918,Rincón de plantas,104.95,9,2024-05-20,Decoración,944.5500000000001,5,May
976,Cortinas,114.76,11,2024-05-20,Decoración,1262.3600000000001,5,May
1104,Aspiradora,76.2,5,2024-05-20,Electrodomésticos,381.0,5,May
1351,Freidora eléctrica,69.09,2,2024-05-20,Electrodomésticos,138.18,5,May
1694,Aspiradora,79.23,9,2024-05-20,Electrodomésticos,713.07,5,May
2482,Televisor,43.31,1,2024-05-20,Electrónica,43.31,5,May
44,Jarrón decorativo,118.28,11,2024-05-21,Decoración,1301.08,5,May
54,Jarrón decorativo,49.21,4,2024-05-21,Decoración,196.84,5,May
106,Cortinas,101.89,7,2024-05-21,Decoración,713.23,5,May
319,Lámpara de mesa,93.24,9,2024-05-21,Decoración,839.16,5,May
414,Jarrón decorativo,33.06,2,2024-05-21,Decoración,66.12,5,May
981,Lámpara de mesa,83.12,9,2024-05-21,Decoración,748.08,5,May
1024,Aspiradora,35.94,11,2024-05-21,Electrodomésticos,395.34,5,May
1479,Batidora,121.07,1,2024-05-21,Electrodomésticos,121.07,5,May
1883,Microondas,34.52,10,2024-05-21,Electrodomésticos,345.20000000000005,5,May
2150,Consola de videojuegos,66.93,5,2024-05-21,Electrónica,334.65000000000003,5,May
2432,Televisor,54.12,9,2024-05-21,Electrónica,487.08,5,May
2676,Laptop,32.36,9,2024-05-21,Electrónica,291.24,5,May
312,Cuadro decorativo,42.77,1,2024-05-22,Decoración,42.77,5,May
425,Alfombra,45.68,10,2024-05-22,Decoración,456.8,5,May
483,Espejo decorativo,97.74,11,2024-05-22,Decoración,1075.1399999999999,5,May
527,Elementos de cerámica,103.6,3,2024-05-22,Decoración,310.79999999999995,5,May
802,Cuadro decorativo,27.37,5,2024-05-22,Decoración,136.85,5,May
812,Cuadro decorativo,107.32,10,2024-05-22,Decoración,1073.1999999999998,5,May
1198,Cafetera,106.65,9,2024-05-22,Electrodomésticos,959.85,5,May
1603,Microondas,112.46,6,2024-05-22,Electrodomésticos,674.76,5,May
1631,Freidora eléctrica,111.17,5,2024-05-22,Electrodomésticos,555.85,5,May
2802,Televisor,101.58,9,2024-05-22,Electrónica,914.22,5,May
2868,SmartWatch,124.57,6,2024-05-22,Electrónica,747.42,5,May
2895,Auriculares,53.91,4,2024-05-22,Electrónica,215.64,5,May
123,Espejo decorativo,63.56,11,2024-05-23,Decoración,699.1600000000001,5,May
672,Cuadro decorativo,47.68,6,2024-05-23,Decoración,286.08,5,May
859,Lámpara de mesa,76.25,4,2024-05-23,Decoración,305.0,5,May
1238,Cafetera,70.06,12,2024-05-23,Electrodomésticos,840.72,5,May
1417,Horno eléctrico,85.81,10,2024-05-23,Electrodomésticos,858.1,5,May
2189,Proyector,100.31,3,2024-05-23,Electrónica,300.93,5,May
2678,SmartWatch,47.3,10,2024-05-23,Electrónica,473.0,5,May
465,Alfombra,76.75,2,2024-05-24,Decoración,153.5,5,May
2907,Cámara digital,98.69,9,2024-05-24,Electrónica,888.21,5,May
476,Cortinas,71.82,11,2024-05-25,Decoración,790.02,5,May
583,Espejo decorativo,49.09,9,2024-05-25,Decoración,441.81000000000006,5,May
738,Rincón de plantas,29.42,11,2024-05-25,Decoración,323.62,5,May
1241,Freidora eléctrica,96.2,6,2024-05-25,Electrodomésticos,577.2,5,May
1526,Secadora,115.5,7,2024-05-25,Electrodomésticos,808.5,5,May
2004,Tablet,123.01,11,2024-05-25,Electrónica,1353.1100000000001,5,May
2092,Televisor,65.23,6,2024-05-25,Electrónica,391.38,5,May
2116,Laptop,50.25,8,2024-05-25,Electrónica,402.0,5,May
2146,Laptop,87.7,5,2024-05-25,Electrónica,438.5,5,May
2652,Televisor,74.49,4,2024-05-25,Electrónica,297.96,5,May
29,Lámpara de mesa,70.17,12,2024-05-26,Decoración,842.04,5,May
568,Rincón de plantas,100.45,1,2024-05-26,Decoración,100.45,5,May
782,Cuadro decorativo,67.07,6,2024-05-26,Decoración,402.41999999999996,5,May
1025,Lavadora,119.78,9,2024-05-26,Electrodomésticos,1078.02,5,May
1616,Secadora,40.43,8,2024-05-26,Electrodomésticos,323.44,5,May
1721,Freidora eléctrica,26.06,5,2024-05-26,Electrodomésticos,130.29999999999998,5,May
2041,Parlantes Bluetooth,102.72,2,2024-05-26,Electrónica,205.44,5,May
2073,Smartphone,70.04,3,2024-05-26,Electrónica,210.12,5,May
137,Elementos de cerámica,68.46,11,2024-05-27,Decoración,753.06,5,May
1050,Plancha de vapor,72.33,1,2024-05-27,Electrodomésticos,72.33,5,May
1226,Secadora,89.37,10,2024-05-27,Electrodomésticos,893.7,5,May
1380,Plancha de vapor,61.63,2,2024-05-27,Electrodomésticos,123.26,5,May
1446,Secadora,124.12,10,2024-05-27,Electrodomésticos,1241.2,5,May
1543,Microondas,118.71,9,2024-05-27,Electrodomésticos,1068.3899999999999,5,May
1608,Cafetera,122.82,4,2024-05-27,Electrodomésticos,491.28,5,May
1702,Heladera,77.89,2,2024-05-27,Electrodomésticos,155.78,5,May
1940,Plancha de vapor,45.19,1,2024-05-27,Electrodomésticos,45.19,5,May
2011,Parlantes Bluetooth,27.45,7,2024-05-27,Electrónica,192.15,5,May
2876,Laptop,37.65,3,2024-05-27,Electrónica,112.94999999999999,5,May
224,Jarrón decorativo,75.72,1,2024-05-28,Decoración,75.72,5,May
510,Adorno de pared,79.02,5,2024-05-28,Decoración,395.09999999999997,5,May
897,Elementos de cerámica,27.43,7,2024-05-28,Decoración,192.01,5,May
1080,Plancha de vapor,53.1,6,2024-05-28,Electrodomésticos,318.6,5,May
1368,Cafetera,67.26,7,2024-05-28,Electrodomésticos,470.82000000000005,5,May
1613,Microondas,101.99,5,2024-05-28,Electrodomésticos,509.95,5,May
1732,Heladera,109.53,11,2024-05-28,Electrodomésticos,1204.83,5,May
2067,Cámara digital,102.63,7,2024-05-28,Electrónica,718.41,5,May
13,Espejo decorativo,29.73,1,2024-05-29,Decoración,29.73,5,May
110,Adorno de pared,33.01,1,2024-05-29,Decoración,33.01,5,May
784,Jarrón decorativo,109.83,6,2024-05-29,Decoración,658.98,5,May
902,Cuadro decorativo,111.22,9,2024-05-29,Decoración,1000.98,5,May
1275,Lavadora,82.49,11,2024-05-29,Electrodomésticos,907.39,5,May
1478,Cafetera,121.9,2,2024-05-29,Electrodomésticos,243.8,5,May
1719,Batidora,106.81,10,2024-05-29,Electrodomésticos,1068.1,5,May
2125,Auriculares,33.47,2,2024-05-29,Electrónica,66.94,5,May
2251,Parlantes Bluetooth,51.27,8,2024-05-29,Electrónica,410.16,5,May
2847,Cámara digital,122.31,4,2024-05-29,Electrónica,489.24,5,May
82,Cuadro decorativo,47.42,5,2024-05-30,Decoración,237.10000000000002,5,May
111,Lámpara de mesa,38.65,12,2024-05-30,Decoración,463.79999999999995,5,May
432,Cuadro decorativo,77.42,12,2024-05-30,Decoración,929.04,5,May
1632,Heladera,120.78,8,2024-05-30,Electrodomésticos,966.24,5,May
166,Cortinas,105.06,8,2024-05-31,Decoración,840.48,5,May
482,Cuadro decorativo,54.21,7,2024-05-31,Decoración,379.47,5,May
995,Alfombra,109.03,10,2024-05-31,Decoración,1090.3,5,May
1343,Microondas,106.86,12,2024-05-31,Electrodomésticos,1282.32,5,May
1418,Cafetera,91.72,12,2024-05-31,Electrodomésticos,1100.6399999999999,5,May
2659,Proyector,75.9,3,2024-05-31,Electrónica,227.70000000000002,5,May
2745,Auriculares,70.62,7,2024-05-31,Electrónica,494.34000000000003,5,May
2842,Televisor,38.35,5,2024-05-31,Electrónica,191.75,5,May
2995,Laptop,119.04,6,2024-05-31,Electrónica,714.24,5,May
376,Cortinas,106.27,2,2024-06-01,Decoración,212.54,6,June
530,Adorno de pared,82.65,5,2024-06-01,Decoración,413.25,6,June
1040,Plancha de vapor,49.22,2,2024-06-01,Electrodomésticos,98.44,6,June
1929,Batidora,92.87,10,2024-06-01,Electrodomésticos,928.7,6,June
2481,Parlantes Bluetooth,79.7,8,2024-06-01,Electrónica,637.6,6,June
2929,Proyector,115.45,7,2024-06-01,Electrónica,808.15,6,June
160,Adorno de pared,33.27,12,2024-06-02,Decoración,399.24,6,June
253,Espejo decorativo,92.77,5,2024-06-02,Decoración,463.84999999999997,6,June
334,Jarrón decorativo,84.95,12,2024-06-02,Decoración,1019.4000000000001,6,June
378,Rincón de plantas,37.9,10,2024-06-02,Decoración,379.0,6,June
459,Lámpara de mesa,101.54,4,2024-06-02,Decoración,406.16,6,June
524,Jarrón decorativo,40.32,4,2024-06-02,Decoración,161.28,6,June
1003,Microondas,84.24,9,2024-06-02,Electrodomésticos,758.16,6,June
1051,Freidora eléctrica,82.08,8,2024-06-02,Electrodomésticos,656.64,6,June
1076,Secadora,77.29,4,2024-06-02,Electrodomésticos,309.16,6,June
1476,Secadora,73.14,6,2024-06-02,Electrodomésticos,438.84000000000003,6,June
1552,Heladera,54.63,5,2024-06-02,Electrodomésticos,273.15000000000003,6,June
1602,Heladera,48.35,9,2024-06-02,Electrodomésticos,435.15000000000003,6,June
1664,Aspiradora,69.63,12,2024-06-02,Electrodomésticos,835.56,6,June
1822,Heladera,56.36,12,2024-06-02,Electrodomésticos,676.3199999999999,6,June
2046,Laptop,34.09,6,2024-06-02,Electrónica,204.54000000000002,6,June
2126,Laptop,107.26,4,2024-06-02,Electrónica,429.04,6,June
1082,Heladera,107.48,12,2024-06-03,Electrodomésticos,1289.76,6,June
1327,Horno eléctrico,75.85,2,2024-06-03,Electrodomésticos,151.7,6,June
1370,Plancha de vapor,115.6,10,2024-06-03,Electrodomésticos,1156.0,6,June
1923,Microondas,97.54,4,2024-06-03,Electrodomésticos,390.16,6,June
2055,Auriculares,104.83,9,2024-06-03,Electrónica,943.47,6,June
2207,Cámara digital,110.08,4,2024-06-03,Electrónica,440.32,6,June
992,Cuadro decorativo,52.42,3,2024-06-04,Decoración,157.26,6,June
1063,Microondas,108.39,12,2024-06-04,Electrodomésticos,1300.68,6,June
1518,Cafetera,46.7,2,2024-06-04,Electrodomésticos,93.4,6,June
1563,Microondas,111.61,2,2024-06-04,Electrodomésticos,223.22,6,June
2017,Cámara digital,54.04,8,2024-06-04,Electrónica,432.32,6,June
2468,SmartWatch,54.55,11,2024-06-04,Electrónica,600.05,6,June
2807,Cámara digital,44.43,6,2024-06-04,Electrónica,266.58,6,June
433,Espejo decorativo,86.28,10,2024-06-05,Decoración,862.8,6,June
1199,Batidora,58.03,10,2024-06-05,Electrodomésticos,580.3,6,June
1227,Horno eléctrico,49.61,2,2024-06-05,Electrodomésticos,99.22,6,June
1334,Aspiradora,43.21,7,2024-06-05,Electrodomésticos,302.47,6,June
1347,Horno eléctrico,94.85,7,2024-06-05,Electrodomésticos,663.9499999999999,6,June
1382,Microondas,94.28,9,2024-06-05,Electrodomésticos,848.52,6,June
740,Adorno de pared,103.19,9,2024-06-06,Decoración,928.71,6,June
766,Cortinas,90.1,8,2024-06-06,Decoración,720.8,6,June
890,Adorno de pared,91.85,6,2024-06-06,Decoración,551.0999999999999,6,June
1030,Plancha de vapor,66.69,1,2024-06-06,Electrodomésticos,66.69,6,June
1127,Horno eléctrico,66.32,6,2024-06-06,Electrodomésticos,397.91999999999996,6,June
1297,Horno eléctrico,35.93,12,2024-06-06,Electrodomésticos,431.15999999999997,6,June
1888,Cafetera,44.54,4,2024-06-06,Electrodomésticos,178.16,6,June
2040,Consola de videojuegos,43.95,11,2024-06-06,Electrónica,483.45000000000005,6,June
2674,Tablet,116.52,3,2024-06-06,Electrónica,349.56,6,June
66,Cortinas,46.14,2,2024-06-07,Decoración,92.28,6,June
257,Elementos de cerámica,108.4,7,2024-06-07,Decoración,758.8000000000001,6,June
296,Cortinas,90.57,2,2024-06-07,Decoración,181.14,6,June
333,Espejo decorativo,73.58,5,2024-06-07,Decoración,367.9,6,June
2624,Tablet,122.97,2,2024-06-07,Electrónica,245.94,6,June
2750,Consola de videojuegos,38.97,9,2024-06-07,Electrónica,350.73,6,June
2854,Tablet,56.11,7,2024-06-07,Electrónica,392.77,6,June
648,Rincón de plantas,78.47,6,2024-06-08,Decoración,470.82,6,June
686,Cortinas,115.02,12,2024-06-08,Decoración,1380.24,6,June
910,Adorno de pared,47.55,3,2024-06-08,Decoración,142.64999999999998,6,June
1075,Lavadora,31.9,5,2024-06-08,Electrodomésticos,159.5,6,June
1474,Aspiradora,91.09,11,2024-06-08,Electrodomésticos,1001.99,6,June
1729,Batidora,72.01,9,2024-06-08,Electrodomésticos,648.09,6,June
1735,Lavadora,111.42,7,2024-06-08,Electrodomésticos,779.94,6,June
1870,Plancha de vapor,29.65,11,2024-06-08,Electrodomésticos,326.15,6,June
2138,SmartWatch,27.36,4,2024-06-08,Electrónica,109.44,6,June
2308,SmartWatch,105.89,9,2024-06-08,Electrónica,953.01,6,June
2321,Parlantes Bluetooth,47.14,5,2024-06-08,Electrónica,235.7,6,June
2957,Cámara digital,37.59,6,2024-06-08,Electrónica,225.54000000000002,6,June
28,Rincón de plantas,54.26,10,2024-06-09,Decoración,542.6,6,June
1179,Batidora,123.86,3,2024-06-09,Electrodomésticos,371.58,6,June
1276,Secadora,65.45,12,2024-06-09,Electrodomésticos,785.4000000000001,6,June
2105,Auriculares,46.74,12,2024-06-09,Electrónica,560.88,6,June
1120,Plancha de vapor,30.67,7,2024-06-10,Electrodomésticos,214.69,6,June
2292,Televisor,39.53,12,2024-06-10,Electrónica,474.36,6,June
2418,SmartWatch,46.8,3,2024-06-10,Electrónica,140.39999999999998,6,June
2601,Parlantes Bluetooth,121.98,7,2024-06-10,Electrónica,853.86,6,June
637,Elementos de cerámica,44.23,4,2024-06-11,Decoración,176.92,6,June
810,Adorno de pared,105.57,7,2024-06-11,Decoración,738.99,6,June
1437,Horno eléctrico,80.12,8,2024-06-11,Electrodomésticos,640.96,6,June
1720,Plancha de vapor,81.86,12,2024-06-11,Electrodomésticos,982.3199999999999,6,June
2065,Auriculares,108.07,10,2024-06-11,Electrónica,1080.6999999999998,6,June
2235,Auriculares,74.81,12,2024-06-11,Electrónica,897.72,6,June
2458,SmartWatch,58.95,9,2024-06-11,Electrónica,530.5500000000001,6,June
2552,Televisor,122.59,7,2024-06-11,Electrónica,858.13,6,June
2819,Proyector,80.92,8,2024-06-11,Electrónica,647.36,6,June
2859,Proyector,62.35,3,2024-06-11,Electrónica,187.05,6,June
2955,Auriculares,106.03,7,2024-06-11,Electrónica,742.21,6,June
297,Elementos de cerámica,73.17,10,2024-06-12,Decoración,731.7,6,June
771,Lámpara de mesa,51.51,2,2024-06-12,Decoración,103.02,6,June
1154,Aspiradora,95.11,4,2024-06-12,Electrodomésticos,380.44,6,June
1662,Microondas,33.73,1,2024-06-12,Electrodomésticos,33.73,6,June
2084,Tablet,26.85,9,2024-06-12,Electrónica,241.65,6,June
2164,Tablet,66.02,8,2024-06-12,Electrónica,528.16,6,June
2256,Laptop,37.57,4,2024-06-12,Electrónica,150.28,6,June
2746,Laptop,58.49,7,2024-06-12,Electrónica,409.43,6,June
191,Lámpara de mesa,60.73,1,2024-06-13,Decoración,60.73,6,June
350,Adorno de pared,79.48,12,2024-06-13,Decoración,953.76,6,June
824,Jarrón decorativo,91.89,8,2024-06-13,Decoración,735.12,6,June
982,Cuadro decorativo,34.89,10,2024-06-13,Decoración,348.9,6,June
1246,Secadora,60.94,6,2024-06-13,Electrodomésticos,365.64,6,June
2344,Tablet,71.59,5,2024-06-13,Electrónica,357.95000000000005,6,June
2740,Consola de videojuegos,88.36,5,2024-06-13,Electrónica,441.8,6,June
2754,Tablet,61.6,3,2024-06-13,Electrónica,184.8,6,June
90,Adorno de pared,119.3,2,2024-06-14,Decoración,238.6,6,June
764,Jarrón decorativo,45.94,10,2024-06-14,Decoración,459.4,6,June
1992,Microondas,120.02,12,2024-06-14,Electrodomésticos,1440.24,6,June
2123,Smartphone,32.32,6,2024-06-14,Electrónica,193.92000000000002,6,June
2377,Cámara digital,107.92,9,2024-06-14,Electrónica,971.28,6,June
2568,SmartWatch,85.17,5,2024-06-14,Electrónica,425.85,6,June
2728,SmartWatch,87.88,2,2024-06-14,Electrónica,175.76,6,June
2811,Parlantes Bluetooth,116.91,7,2024-06-14,Electrónica,818.37,6,June
